raw_idx,y_true,base_rn_pred,base_rn_conf,base_vt_pred,base_vt_conf,perm2_rn_pred,perm2_rn_conf,perm2_vt_pred,perm2_vt_conf,perm4_rn_pred,perm4_rn_conf,perm4_vt_pred,perm4_vt_conf,perm8_rn_pred,perm8_rn_conf,perm8_vt_pred,perm8_vt_conf,occ8_rn_pred,occ8_rn_conf,occ8_vt_pred,occ8_vt_conf,occ16_rn_pred,occ16_rn_conf,occ16_vt_pred,occ16_vt_conf
653,6,6,0.9994366765022278,6,0.9983976483345032,6,0.7249391674995422,2,0.340322345495224,7,0.6237022280693054,9,0.3993602991104126,7,0.8252286911010742,9,0.845772385597229,6,0.7036851644515991,6,0.9974861145019531,6,0.5611469149589539,6,0.9500434398651123
654,9,9,0.9980871677398682,9,0.9988942742347717,9,0.933700680732727,9,0.9921115636825562,3,0.8625343441963196,9,0.9654982686042786,9,0.9892934560775757,9,0.9904997944831848,9,0.9611570835113525,9,0.9989824891090393,3,0.4029915928840637,9,0.9974533915519714
655,2,4,0.9308817386627197,2,0.5878800749778748,9,0.3879856765270233,0,0.868665874004364,0,0.8949156999588013,2,0.45755019783973694,9,0.6189122796058655,0,0.46796923875808716,8,0.5923707485198975,4,0.9456069469451904,9,0.6679220199584961,9,0.8467856049537659
656,1,1,0.9999594688415527,1,0.9995881915092468,9,0.9246969223022461,9,0.9861140847206116,1,0.5534112453460693,9,0.7786975502967834,9,0.42836445569992065,9,0.9144556522369385,1,0.9995495676994324,1,0.9986873269081116,1,0.9423106908798218,1,0.9077167510986328
657,1,9,0.9838252067565918,9,0.6818715333938599,9,0.498808890581131,3,0.5554345846176147,9,0.7821846604347229,9,0.4049101173877716,9,0.9740903377532959,9,0.5620172023773193,9,0.9736586809158325,9,0.73211669921875,9,0.8251295685768127,9,0.9883268475532532
658,4,4,0.9995070695877075,4,0.997349739074707,4,0.9919148683547974,4,0.9914788603782654,4,0.9696041941642761,4,0.991626501083374,4,0.9437716603279114,4,0.9162033200263977,4,0.9960880279541016,4,0.995993971824646,4,0.42314228415489197,4,0.9365144371986389
659,1,1,0.9991932511329651,1,0.9978100657463074,9,0.8522258996963501,9,0.7276652455329895,9,0.5487198829650879,0,0.5295664072036743,9,0.8888481855392456,9,0.792619526386261,1,0.980732262134552,1,0.996803879737854,9,0.9729054570198059,9,0.5775454640388489
660,9,9,0.9960184693336487,9,0.9992766976356506,9,0.9430922865867615,9,0.9064486026763916,8,0.3793281316757202,9,0.7055609226226807,9,0.9932157397270203,9,0.9949260950088501,9,0.998561441898346,9,0.9993189573287964,9,0.9952118396759033,9,0.9990197420120239
661,4,4,0.9994198083877563,4,0.6426025032997131,4,0.9994101524353027,4,0.9674897193908691,4,0.9676306843757629,4,0.8621816039085388,9,0.9904760122299194,4,0.9013633131980896,4,0.9966757297515869,4,0.6681306958198547,4,0.9970853924751282,4,0.4579717814922333
662,7,7,0.9999409914016724,7,0.9992960691452026,7,0.9758009910583496,7,0.8757904171943665,3,0.7534195780754089,7,0.5401338338851929,7,0.5438101291656494,9,0.8586446642875671,7,0.9999507665634155,7,0.9986749291419983,7,0.9976601600646973,7,0.9714850187301636
663,6,6,0.9932059049606323,6,0.9859744906425476,2,0.8612326383590698,4,0.8907219171524048,2,0.484748512506485,4,0.601062536239624,2,0.864860475063324,4,0.6895778775215149,2,0.3341390788555145,4,0.7629246115684509,3,0.998839795589447,9,0.29588910937309265
664,3,3,0.9997501969337463,3,0.983618438243866,3,0.8956254720687866,9,0.45491987466812134,9,0.8952122926712036,9,0.8243739008903503,1,0.7296600937843323,9,0.9538022875785828,3,0.9255514740943909,3,0.5970577001571655,1,0.951960027217865,3,0.3622291088104248
665,8,0,0.997560977935791,8,0.9683040976524353,8,0.705845057964325,0,0.7095889449119568,9,0.9750383496284485,9,0.3019356429576874,9,0.986149787902832,9,0.8735515475273132,0,0.8226576447486877,8,0.5822120308876038,8,0.6257758140563965,9,0.41419318318367004
666,9,9,0.998766303062439,9,0.999854326248169,9,0.9236862063407898,9,0.9937760829925537,9,0.7142808437347412,9,0.7070254683494568,9,0.9789093732833862,9,0.9697142243385315,9,0.9987621307373047,9,0.9997144341468811,9,0.9595503807067871,9,0.9991211295127869
667,0,0,0.9997673630714417,0,0.9899373054504395,0,0.9924652576446533,8,0.6153465509414673,0,0.9184081554412842,0,0.579421877861023,9,0.7936157584190369,8,0.40512076020240784,0,0.8145950436592102,0,0.39848485589027405,8,0.7237465977668762,9,0.7433816194534302
668,1,9,0.4965150058269501,1,0.942500114440918,0,0.5316346287727356,9,0.4622667133808136,1,0.9377518892288208,9,0.4326367974281311,9,0.9167404770851135,9,0.941078782081604,1,0.8654945492744446,9,0.5464382767677307,3,0.7275649905204773,9,0.8553532958030701
669,3,2,0.5544351935386658,3,0.8826026916503906,2,0.7618992924690247,4,0.29687994718551636,3,0.6718525886535645,4,0.5856640934944153,9,0.8192780613899231,9,0.893166184425354,3,0.7108617424964905,3,0.8982669711112976,3,0.7268149256706238,3,0.4716814160346985
670,6,6,0.9999997615814209,6,0.995724081993103,4,0.7527546882629395,3,0.5086398124694824,0,0.6572203636169434,4,0.946467936038971,6,0.9424671530723572,4,0.9840880632400513,6,0.9966325163841248,6,0.9897472858428955,3,0.47850745916366577,6,0.4443683624267578
671,3,3,0.8804014921188354,3,0.8871588110923767,9,0.523327648639679,3,0.521468460559845,3,0.4688490629196167,3,0.4624814987182617,1,0.4938544034957886,9,0.8757225275039673,3,0.9866064786911011,3,0.8342945575714111,3,0.8044995069503784,3,0.8598479628562927
672,6,2,0.9778218865394592,4,0.5452896356582642,2,0.30238088965415955,4,0.7305485606193542,9,0.9852129817008972,9,0.5191987752914429,9,0.9960668683052063,9,0.9707185626029968,3,0.9368870258331299,3,0.3022882640361786,3,0.40765753388404846,9,0.5486823320388794
673,3,3,0.9999916553497314,3,0.9980408549308777,3,0.7535602450370789,3,0.9854447245597839,3,0.5259150862693787,9,0.3966066539287567,9,0.7196698188781738,3,0.3175915777683258,3,0.9990754127502441,3,0.9896462559700012,3,0.9973502159118652,3,0.8651337027549744
674,2,2,0.9526097178459167,2,0.6050419211387634,0,0.9526028037071228,4,0.8601921200752258,0,0.8699951171875,3,0.3505025804042816,2,0.4952687919139862,3,0.344610333442688,4,0.6598533987998962,4,0.987656831741333,3,0.8027566075325012,4,0.7255150079727173
675,0,0,0.7168257832527161,0,0.9841163754463196,3,0.8226008415222168,9,0.9323841333389282,8,0.6330745816230774,9,0.9123132228851318,9,0.7909153699874878,9,0.6229979991912842,3,0.35150405764579773,0,0.9674232006072998,0,0.4102838635444641,9,0.5554857850074768
676,3,3,0.999998927116394,3,0.9923986792564392,3,0.5512585043907166,3,0.9693596959114075,3,0.7823783755302429,4,0.4803990423679352,7,0.5612859129905701,3,0.3326471149921417,3,0.9999889135360718,3,0.9867734909057617,4,0.8783385157585144,2,0.3168228268623352
677,1,1,0.9885681867599487,9,0.9395723342895508,0,0.8507729172706604,8,0.4824654161930084,9,0.9751352667808533,9,0.6211495399475098,9,0.9923415184020996,9,0.8797649145126343,9,0.4963836073875427,9,0.8767332434654236,9,0.7717851996421814,9,0.8142126202583313
678,0,0,0.999840259552002,0,0.7424929141998291,0,0.8777140378952026,9,0.5993292927742004,3,0.5005263090133667,0,0.5846274495124817,3,0.8888934850692749,9,0.9673169255256653,0,0.9992161989212036,9,0.3544492721557617,0,0.839077353477478,9,0.8605358004570007
679,5,5,0.9984802603721619,5,0.9967711567878723,2,0.8649541139602661,5,0.35737448930740356,3,0.4536469876766205,7,0.2829376459121704,9,0.8179205656051636,9,0.8950635194778442,5,0.9898374676704407,5,0.9935624599456787,2,0.8293290734291077,5,0.9678381085395813
680,9,9,0.5335102677345276,9,0.9963060617446899,9,0.5350800156593323,9,0.9464541673660278,9,0.987160325050354,9,0.9715911149978638,9,0.8461620807647705,9,0.9470773935317993,9,0.7605067491531372,9,0.9954046010971069,9,0.9646769762039185,9,0.9881250858306885
681,6,6,0.9999967813491821,6,0.9954830408096313,6,0.8779017925262451,3,0.7760986089706421,3,0.7373580932617188,4,0.7599936723709106,7,0.3455747663974762,4,0.4556434750556946,3,0.4959486126899719,6,0.9234678149223328,3,0.8783692121505737,2,0.615146279335022
682,4,7,0.9964056015014648,4,0.9496581554412842,3,0.692992091178894,9,0.2604951560497284,9,0.9765596389770508,9,0.8711575865745544,9,0.9923617839813232,9,0.8811794519424438,7,0.9629613757133484,4,0.9966829419136047,3,0.6829112768173218,8,0.4861149191856384
683,8,8,0.8419963121414185,0,0.5205190777778625,9,0.9870266318321228,9,0.867214560508728,9,0.9872128367424011,9,0.6455420255661011,1,0.3458637297153473,9,0.8941295146942139,0,0.7058994770050049,0,0.4449306130409241,9,0.5522656440734863,9,0.9097374677658081
684,9,9,0.998296320438385,9,0.9993877410888672,3,0.8143980503082275,9,0.9534595012664795,3,0.7077981233596802,3,0.39647021889686584,9,0.37148961424827576,9,0.6198052167892456,9,0.9980558156967163,9,0.9978492259979248,9,0.9936803579330444,9,0.9933267831802368
685,6,2,0.6438859105110168,6,0.62779700756073,4,0.9986168146133423,4,0.8833107352256775,4,0.9951028823852539,4,0.877989649772644,2,0.4779856503009796,4,0.8460713624954224,4,0.872687041759491,4,0.42309340834617615,4,0.6180651187896729,4,0.47764936089515686
686,9,9,0.9967711567878723,9,0.9955602884292603,9,0.9804126620292664,4,0.42076975107192993,9,0.9839314818382263,9,0.7667708396911621,9,0.9889715313911438,9,0.41833099722862244,9,0.9986806511878967,9,0.9983579516410828,9,0.9806516766548157,9,0.9960582256317139
687,6,7,0.812964677810669,5,0.4208388328552246,3,0.7138856649398804,3,0.7687856554985046,7,0.9793141484260559,4,0.7840136289596558,7,0.8521757125854492,9,0.8992950320243835,9,0.9298656582832336,5,0.47338300943374634,9,0.6470369100570679,9,0.6107863783836365
688,3,3,0.6658543944358826,3,0.9589051008224487,2,0.8230946660041809,3,0.8512275218963623,4,0.7972478866577148,4,0.3642173111438751,9,0.4787736237049103,3,0.5781549215316772,3,0.9152215719223022,5,0.5472139120101929,3,0.9840819835662842,5,0.5448771715164185
689,0,0,0.9068183302879333,0,0.8254607915878296,0,0.6203752756118774,7,0.6454314589500427,0,0.9926711320877075,4,0.39600786566734314,9,0.4664769768714905,9,0.8010280132293701,3,0.6188668012619019,0,0.6340178847312927,3,0.5260754823684692,3,0.7476392388343811
690,3,3,0.9216477870941162,3,0.8267475366592407,4,0.7975459098815918,3,0.8739816546440125,3,0.7967736124992371,4,0.881924569606781,7,0.6355234384536743,9,0.2681814730167389,3,0.9784789681434631,3,0.44135144352912903,3,0.9445138573646545,9,0.36801204085350037
691,2,2,0.9998613595962524,2,0.9987710118293762,2,0.45021241903305054,2,0.9418480396270752,3,0.8481432795524597,2,0.5282214879989624,1,0.5814870595932007,9,0.8775293827056885,2,0.9926160573959351,2,0.9967492818832397,3,0.8970138430595398,3,0.7577157616615295
692,2,0,0.6558607816696167,2,0.9902786612510681,0,0.8904038071632385,2,0.9422820210456848,3,0.6419516205787659,0,0.8305181860923767,9,0.3526892364025116,0,0.4602918326854706,2,0.6794654130935669,2,0.9767361879348755,0,0.8553763031959534,0,0.8062754273414612
693,7,7,0.9994971752166748,7,0.9982523322105408,9,0.9777870178222656,7,0.9748422503471375,3,0.5716276168823242,7,0.975300669670105,9,0.3782520294189453,7,0.4472801089286804,7,0.9870384931564331,7,0.9978405237197876,9,0.533820629119873,7,0.9640535712242126
694,8,8,0.9999998807907104,8,0.9997527003288269,3,0.6601136326789856,8,0.9260467290878296,9,0.9723318219184875,9,0.9480561017990112,9,0.9786121845245361,9,0.9694664478302002,8,0.9999545812606812,8,0.9977460503578186,8,0.999301552772522,8,0.6033052802085876
695,3,3,0.9996644258499146,3,0.9964920878410339,3,0.9624217748641968,3,0.9886996150016785,3,0.9828318953514099,3,0.9025185704231262,9,0.993637204170227,9,0.7477328181266785,3,0.9950048327445984,3,0.9966763257980347,3,0.9993569254875183,3,0.9528906345367432
696,8,8,0.9996474981307983,8,0.9830453395843506,8,0.554816722869873,4,0.5420647859573364,9,0.8414028286933899,9,0.6426919102668762,9,0.5178321003913879,9,0.829123318195343,8,0.9327020049095154,8,0.8443511724472046,8,0.6082776188850403,9,0.9030598402023315
697,2,5,0.5758085250854492,2,0.9976664781570435,3,0.8229382634162903,9,0.4352733790874481,3,0.8713380098342896,8,0.22786030173301697,3,0.36264288425445557,9,0.7187169194221497,3,0.8932857513427734,2,0.8326706290245056,3,0.9366207718849182,9,0.44471704959869385
698,7,7,0.9987699389457703,7,0.9759821891784668,4,0.9978006482124329,4,0.565476655960083,4,0.6641907691955566,4,0.6020050644874573,9,0.6879980564117432,4,0.8140313029289246,7,0.9718731045722961,7,0.9134265780448914,2,0.5336877107620239,7,0.7428188323974609
699,5,5,0.9995136260986328,5,0.9944100975990295,3,0.9801937341690063,5,0.7441279292106628,3,0.9240397810935974,3,0.437988817691803,7,0.7821764945983887,9,0.45909079909324646,7,0.5293251276016235,5,0.959447979927063,3,0.9165962338447571,9,0.41483306884765625
700,7,7,0.9999746084213257,7,0.9949318766593933,0,0.48427078127861023,3,0.508907675743103,0,0.7277325987815857,0,0.38857540488243103,7,0.9355473518371582,9,0.45360103249549866,7,0.9998067021369934,7,0.9938687682151794,9,0.4939814805984497,7,0.8252054452896118
701,2,2,0.9999663829803467,2,0.998327910900116,3,0.897972047328949,3,0.700094997882843,3,0.7169194221496582,8,0.5092561841011047,0,0.5207692980766296,4,0.35870131850242615,2,0.9952045679092407,2,0.9553506970405579,0,0.9905621409416199,3,0.6453036665916443
702,4,4,0.9948588609695435,4,0.9998040795326233,4,0.3651583790779114,4,0.9952446818351746,3,0.703441858291626,4,0.9957199692726135,9,0.6107872128486633,9,0.8957759737968445,4,0.9966378211975098,4,0.9996968507766724,9,0.3082001507282257,9,0.7813620567321777
703,8,8,0.9994148015975952,8,0.9990108013153076,9,0.6439412236213684,8,0.6152657270431519,9,0.9314691424369812,9,0.4642527103424072,8,0.8846750259399414,8,0.605126142501831,8,0.9954026937484741,8,0.997384250164032,9,0.49582967162132263,9,0.4736516773700714
704,7,7,0.9979033470153809,7,0.9986065030097961,7,0.7080588936805725,7,0.47772693634033203,4,0.45916056632995605,0,0.4779749810695648,9,0.5905810594558716,9,0.3383577764034271,7,0.9870291948318481,7,0.9969267249107361,7,0.827123761177063,4,0.36081400513648987
705,4,4,0.9988896250724792,4,0.9997140765190125,5,0.5189341902732849,4,0.9967915415763855,5,0.7714856266975403,4,0.9816642999649048,2,0.6641433835029602,4,0.48460933566093445,4,0.7063770890235901,4,0.99720698595047,2,0.672761857509613,4,0.9830328822135925
706,2,2,0.992665708065033,2,0.9986618757247925,2,0.7617602348327637,2,0.8919822573661804,0,0.9931382536888123,2,0.97184818983078,0,0.9772486090660095,0,0.8171347379684448,2,0.7479862570762634,2,0.9757029414176941,0,0.9663704633712769,2,0.9663842916488647
707,9,9,0.9952566027641296,9,0.9914069175720215,9,0.9210445880889893,9,0.8704531788825989,9,0.6225219964981079,9,0.460827499628067,9,0.8825875520706177,9,0.8545800447463989,9,0.9909262657165527,9,0.9638365507125854,9,0.9770990014076233,9,0.9472395181655884
708,8,8,0.989174485206604,8,0.9811375141143799,9,0.9063584804534912,9,0.4793529808521271,9,0.8830639123916626,4,0.429960697889328,9,0.7115410566329956,9,0.9204127788543701,8,0.4350295960903168,8,0.528519332408905,9,0.813164234161377,9,0.8630295991897583
709,8,8,0.9999852180480957,8,0.9996169805526733,8,0.9839481711387634,8,0.9199475646018982,3,0.45792558789253235,3,0.5062398910522461,9,0.7171890139579773,8,0.8804226517677307,8,0.9982670545578003,8,0.9985610842704773,8,0.9898507595062256,8,0.995712161064148
710,6,6,0.8187747001647949,6,0.6591694951057434,5,0.5263352394104004,0,0.51539146900177,7,0.7658544778823853,9,0.22404134273529053,7,0.6544067859649658,9,0.5840970277786255,5,0.532941997051239,6,0.860618531703949,8,0.3994286060333252,9,0.33514976501464844
711,8,8,0.9976327419281006,8,0.9776008129119873,0,0.8477579355239868,0,0.4270890951156616,0,0.6445959806442261,8,0.9493089914321899,9,0.9760965704917908,9,0.915618360042572,8,0.9918944239616394,8,0.8422614932060242,0,0.9940221905708313,8,0.5776993632316589
712,8,8,0.9999978542327881,8,0.9994625449180603,9,0.5322184562683105,8,0.6246934533119202,9,0.7509735226631165,8,0.578037679195404,9,0.5205780863761902,9,0.9774248600006104,8,0.9987359642982483,8,0.9882537126541138,8,0.7998748421669006,9,0.9343506693840027
713,7,7,0.9999884366989136,7,0.9897410869598389,2,0.30225256085395813,4,0.3212945759296417,9,0.9394770860671997,7,0.9307165741920471,9,0.5659626126289368,9,0.5626834630966187,7,0.9996376037597656,7,0.9830591678619385,7,0.46049049496650696,9,0.9325265884399414
714,4,4,0.9983417987823486,4,0.9995476603507996,7,0.7935689091682434,4,0.9733812212944031,4,0.3919866383075714,4,0.6868095397949219,9,0.5953863263130188,9,0.9258846044540405,4,0.9553389549255371,4,0.9995063543319702,2,0.5682998895645142,4,0.4725914001464844
715,3,5,0.8600794672966003,3,0.5505183935165405,3,0.9847075939178467,3,0.5391683578491211,9,0.6138536334037781,9,0.8599637746810913,9,0.8051360845565796,9,0.6515818238258362,3,0.9908819198608398,9,0.40632471442222595,3,0.9370177984237671,9,0.7795047760009766
716,3,3,0.9999799728393555,3,0.9982158541679382,3,0.9964939951896667,3,0.9745906591415405,3,0.9909912347793579,9,0.7927412390708923,7,0.6101257801055908,9,0.879404604434967,3,0.9991989731788635,3,0.9789891839027405,3,0.9762084484100342,3,0.9913464188575745
717,8,8,0.9997864365577698,8,0.9981396198272705,9,0.8018558621406555,8,0.32992908358573914,9,0.5537753105163574,9,0.7646326422691345,7,0.9385088682174683,9,0.9838089942932129,8,0.9993197917938232,8,0.9768527746200562,3,0.8505409359931946,9,0.594512939453125
718,4,4,0.9978129863739014,4,0.9893815517425537,9,0.8579651117324829,4,0.9912261366844177,9,0.4741359055042267,4,0.8697845935821533,9,0.6002235412597656,4,0.8088258504867554,4,0.9869791269302368,4,0.9064884781837463,4,0.6314013600349426,9,0.8893120288848877
719,9,9,0.9564021229743958,9,0.9955748319625854,9,0.8128266930580139,9,0.7442094087600708,9,0.944885790348053,9,0.8432934880256653,9,0.8229867219924927,9,0.9151400327682495,9,0.9344337582588196,9,0.9937223792076111,9,0.7951840162277222,9,0.9956002235412598
720,4,4,0.9999504089355469,4,0.9994620680809021,4,0.7791107892990112,4,0.9868146181106567,3,0.542364776134491,4,0.6727213263511658,3,0.5948259830474854,9,0.8165275454521179,4,0.9393243789672852,4,0.9974580407142639,4,0.9908310770988464,9,0.7356390953063965
721,8,8,0.9999285936355591,8,0.9989303946495056,8,0.9850453734397888,8,0.9007667303085327,9,0.616452693939209,8,0.5043776035308838,9,0.9863595366477966,9,0.7824414372444153,8,0.9939979314804077,8,0.9829189777374268,9,0.5788455605506897,9,0.5244563221931458
722,8,8,0.9998927116394043,8,0.9999181032180786,8,0.9934152364730835,8,0.9858142733573914,9,0.9709946513175964,9,0.5901581048965454,9,0.8340103030204773,9,0.9213085174560547,8,0.9988945126533508,8,0.9993738532066345,8,0.9293658137321472,8,0.9804726243019104
723,1,1,0.999427855014801,1,0.9930279850959778,9,0.7768585681915283,9,0.9026088118553162,9,0.9028227925300598,9,0.5479516386985779,9,0.9801744222640991,9,0.963365912437439,1,0.9399509429931641,1,0.9512641429901123,9,0.9350372552871704,9,0.940456748008728
724,8,8,0.9990372657775879,8,0.9985920786857605,8,0.6476974487304688,8,0.9820974469184875,9,0.49912452697753906,8,0.8476358652114868,9,0.9572442770004272,9,0.5416445732116699,8,0.9409072995185852,8,0.9965335130691528,8,0.9589507579803467,8,0.9243180751800537
725,2,0,0.5686823129653931,2,0.9119357466697693,0,0.5386924743652344,2,0.44196629524230957,9,0.9123474955558777,8,0.7192278504371643,9,0.8598594069480896,9,0.6651074886322021,4,0.5673211812973022,2,0.7381862998008728,9,0.6540682315826416,8,0.2400418519973755
726,1,1,0.9953702092170715,1,0.9929183125495911,1,0.6908606886863708,9,0.5718868374824524,9,0.8538060188293457,9,0.56069415807724,9,0.6392203569412231,9,0.7741377949714661,1,0.9699785113334656,1,0.8653081655502319,1,0.9085794687271118,9,0.8805404901504517
727,3,5,0.9695613384246826,0,0.5540819764137268,5,0.8157134652137756,9,0.7026232481002808,9,0.7310689091682434,9,0.5330108404159546,7,0.6626832485198975,9,0.9857453107833862,5,0.37644100189208984,0,0.5222301483154297,7,0.85490882396698,9,0.35802242159843445
728,6,6,0.9914531707763672,6,0.7794269919395447,4,0.6375805735588074,4,0.6477107405662537,3,0.4174864888191223,4,0.5309328436851501,6,0.6006114482879639,4,0.3537367582321167,3,0.9317446351051331,5,0.3310227692127228,3,0.7369258999824524,4,0.3326890468597412
729,5,5,0.9997419714927673,5,0.9897358417510986,3,0.5001931190490723,5,0.8428696393966675,7,0.9831803441047668,7,0.454399049282074,9,0.9182166457176208,9,0.8488069772720337,5,0.9986639022827148,5,0.9835346341133118,5,0.4635719954967499,3,0.5869039297103882
730,4,5,0.8719034194946289,4,0.9869542717933655,3,0.6440331339836121,9,0.45708924531936646,9,0.543621838092804,9,0.9838435053825378,9,0.5748554468154907,9,0.8864654898643494,7,0.9571126699447632,4,0.9398978352546692,4,0.5654855966567993,4,0.28590551018714905
731,2,2,0.9936109185218811,2,0.9913951754570007,2,0.7707111835479736,8,0.35888299345970154,2,0.5624918341636658,2,0.8694424629211426,6,0.9785182476043701,3,0.24382366240024567,2,0.5848860740661621,3,0.47183722257614136,0,0.8959885835647583,3,0.49875926971435547
732,7,7,0.9998972415924072,7,0.9994161128997803,7,0.9389199018478394,7,0.6040778756141663,7,0.5667487978935242,9,0.8806576728820801,9,0.43303704261779785,9,0.8255470395088196,7,0.9990726709365845,7,0.9984197616577148,7,0.9075329303741455,7,0.8305022716522217
733,9,9,0.9934725761413574,9,0.9993833303451538,3,0.8882877826690674,9,0.9663934111595154,3,0.42039355635643005,9,0.9293338656425476,9,0.7522279620170593,9,0.9902627468109131,9,0.9830375909805298,9,0.9992833733558655,9,0.5033888220787048,9,0.9962289929389954
734,9,1,0.9976038336753845,9,0.9780502915382385,9,0.7384313941001892,9,0.9947944283485413,9,0.9642759561538696,9,0.9799787998199463,9,0.8707006573677063,9,0.9344817399978638,1,0.994469165802002,9,0.9499043226242065,9,0.6372535228729248,9,0.9911592602729797
735,4,4,0.6003351807594299,4,0.8316143751144409,4,0.5008712410926819,4,0.9958231449127197,7,0.4844337999820709,4,0.9959232807159424,4,0.8575435280799866,3,0.5863745212554932,4,0.4878363311290741,4,0.9138897061347961,3,0.9075642228126526,4,0.6007875800132751
736,1,1,0.8064782619476318,1,0.9704758524894714,0,0.9652771949768066,0,0.3468610942363739,9,0.9773688316345215,9,0.6583966612815857,9,0.9935333728790283,9,0.7950268387794495,9,0.5063307285308838,9,0.7742864489555359,0,0.9695876836776733,9,0.9594911932945251
737,4,4,0.9827160835266113,4,0.8890958428382874,0,0.7375772595405579,8,0.7940500974655151,3,0.5345149636268616,8,0.9090527892112732,9,0.8149139285087585,8,0.605294406414032,0,0.45126327872276306,4,0.9853045344352722,8,0.6021428108215332,9,0.54543536901474
738,1,1,0.999417781829834,1,0.9719638824462891,9,0.9316051602363586,9,0.988944411277771,9,0.8411273956298828,9,0.9875654578208923,9,0.9210631847381592,9,0.8785877227783203,1,0.9958282113075256,1,0.8264806866645813,1,0.9612153172492981,1,0.619671106338501
739,3,3,0.5661552548408508,7,0.534179151058197,3,0.6138803958892822,2,0.32529136538505554,3,0.8637712597846985,3,0.4546149969100952,9,0.860295295715332,9,0.859241783618927,5,0.48487186431884766,7,0.6037532687187195,3,0.6981350779533386,3,0.3615555763244629
740,2,2,0.9934743046760559,2,0.9768128395080566,3,0.3959864675998688,2,0.8701964616775513,7,0.8993154764175415,9,0.4932744801044464,7,0.5630835890769958,9,0.7491806149482727,2,0.9858846068382263,2,0.9308056831359863,2,0.982999861240387,2,0.8592264652252197
741,7,7,0.9999232292175293,7,0.9996206760406494,3,0.7363815307617188,7,0.8992230296134949,3,0.4760998487472534,9,0.5385275483131409,7,0.9011309146881104,9,0.7445967197418213,7,0.9998258948326111,7,0.9995706677436829,7,0.9973251819610596,7,0.9898936152458191
742,0,0,0.9991084933280945,0,0.9992130994796753,0,0.9982759952545166,0,0.9570587873458862,0,0.6879638433456421,0,0.5591971278190613,0,0.3459826111793518,9,0.9295185804367065,0,0.9760308265686035,0,0.9903674125671387,9,0.7057101130485535,9,0.9299927353858948
743,7,7,0.99997878074646,7,0.9969589710235596,7,0.4731942117214203,7,0.6085699796676636,7,0.9972633123397827,9,0.5276601910591125,7,0.8603163361549377,9,0.9470045566558838,7,0.9998917579650879,7,0.9973738193511963,7,0.841145932674408,7,0.9368014335632324
744,9,1,0.8641292452812195,9,0.8323572874069214,3,0.4014733135700226,0,0.5953513979911804,0,0.4365556836128235,0,0.7021470069885254,7,0.5943667888641357,9,0.41054341197013855,9,0.47727328538894653,9,0.9165252447128296,3,0.848909318447113,9,0.9506491422653198
745,7,7,0.9989237189292908,7,0.9982719421386719,5,0.4715067744255066,7,0.2881872355937958,7,0.6272519826889038,4,0.8121110200881958,9,0.5283360481262207,9,0.4776775538921356,7,0.9935844540596008,7,0.9968919157981873,5,0.3528955578804016,7,0.8089027404785156
746,6,6,0.9974057078361511,6,0.8497804999351501,3,0.48661088943481445,4,0.8999843001365662,4,0.40864330530166626,4,0.9585416316986084,7,0.5237516760826111,4,0.3725021481513977,3,0.7948355674743652,6,0.610832691192627,3,0.8142165541648865,9,0.4850824177265167
747,6,6,0.9999954700469971,6,0.9949053525924683,5,0.8423677682876587,3,0.7939812541007996,3,0.7226215600967407,3,0.7877729535102844,3,0.88843834400177,3,0.3060224652290344,5,0.5535093545913696,6,0.8902155756950378,5,0.5387628078460693,9,0.33141010999679565
748,2,2,0.9998114705085754,2,0.9994149208068848,3,0.7658512592315674,4,0.2527279257774353,3,0.5892662405967712,4,0.877137303352356,3,0.6127454042434692,9,0.2997753620147705,2,0.8868417739868164,2,0.9959983825683594,2,0.6638631224632263,9,0.6144840717315674
749,5,5,0.7467454075813293,5,0.8881472945213318,3,0.9908662438392639,5,0.5836440324783325,9,0.7559788227081299,9,0.9591816067695618,9,0.8274912238121033,8,0.45120322704315186,3,0.9012656807899475,5,0.8375270366668701,3,0.9837772846221924,8,0.34581828117370605
750,9,9,0.9998199343681335,9,0.9984028935432434,9,0.9462699294090271,9,0.8584303259849548,9,0.9438421726226807,9,0.8085379600524902,9,0.9212117195129395,9,0.9154049754142761,9,0.9995042085647583,9,0.9976020455360413,9,0.9634636044502258,9,0.9987276196479797
751,2,0,0.8318869471549988,2,0.867975115776062,0,0.9784626960754395,2,0.8952962756156921,0,0.5549389719963074,0,0.5337861776351929,0,0.8582515120506287,0,0.7767295241355896,2,0.6355714201927185,2,0.7069871425628662,0,0.7166528105735779,0,0.7501551508903503
752,9,9,0.9872867465019226,9,0.9518603086471558,9,0.9298273921012878,9,0.984939455986023,9,0.9846493601799011,9,0.9273871183395386,9,0.9847033619880676,9,0.9735432863235474,9,0.9936098456382751,9,0.891948401927948,9,0.9953483939170837,9,0.9898306727409363
753,1,1,0.9999058246612549,1,0.9917135238647461,1,0.955447256565094,9,0.8051999807357788,1,0.62052983045578,9,0.624845564365387,9,0.9063436388969421,9,0.9674148559570312,1,0.9757188558578491,1,0.6091577410697937,1,0.7481597065925598,9,0.708852231502533
754,2,2,0.9999092817306519,2,0.9987994432449341,2,0.4800022840499878,2,0.9650977253913879,4,0.914108157157898,9,0.2316545844078064,5,0.4820769131183624,4,0.9166762828826904,5,0.4641411006450653,2,0.993096649646759,3,0.9209134578704834,9,0.5443719029426575
