x,y,label,class,domain,model
11.165768,2.6531959,4,deer,clean,ViT-S/16
2.8910556,0.68995464,3,cat,clean,ViT-S/16
-0.7056295,-3.809557,0,airplane,clean,ViT-S/16
-17.658798,8.487788,1,automobile,clean,ViT-S/16
10.485489,-0.40739477,4,deer,clean,ViT-S/16
-12.371841,-9.9153,8,ship,clean,ViT-S/16
3.5009174,-8.463085,6,frog,clean,ViT-S/16
-17.374783,7.4265704,1,automobile,clean,ViT-S/16
5.006893,11.4593115,7,horse,clean,ViT-S/16
-16.93056,8.213356,1,automobile,clean,ViT-S/16
9.336485,7.954336,3,cat,clean,ViT-S/16
10.64946,-3.7921476,5,dog,clean,ViT-S/16
11.02009,2.4569845,4,deer,clean,ViT-S/16
8.069517,5.5710015,3,cat,clean,ViT-S/16
6.4915338,2.3049457,3,cat,clean,ViT-S/16
-18.419958,-0.13121396,9,truck,clean,ViT-S/16
3.2755508,15.401021,7,horse,clean,ViT-S/16
-8.440884,-13.331894,8,ship,clean,ViT-S/16
3.990396,-15.457837,2,bird,clean,ViT-S/16
12.548573,1.0724562,5,dog,clean,ViT-S/16
7.4199376,8.314698,5,dog,clean,ViT-S/16
10.957582,5.7118783,4,deer,clean,ViT-S/16
8.885565,11.583083,5,dog,clean,ViT-S/16
11.90118,3.4431915,4,deer,clean,ViT-S/16
8.071529,6.2502913,5,dog,clean,ViT-S/16
1.579135,15.620464,7,horse,clean,ViT-S/16
10.258875,-6.522318,2,bird,clean,ViT-S/16
5.7448773,11.145364,5,dog,clean,ViT-S/16
4.751531,2.8560872,5,dog,clean,ViT-S/16
-17.33132,8.333753,1,automobile,clean,ViT-S/16
5.487592,10.487817,7,horse,clean,ViT-S/16
6.0256066,18.121431,7,horse,clean,ViT-S/16
-10.104639,-10.86822,8,ship,clean,ViT-S/16
9.100903,6.2686477,3,cat,clean,ViT-S/16
5.775887,-9.00606,6,frog,clean,ViT-S/16
-10.002214,0.17404482,0,airplane,clean,ViT-S/16
8.527023,-14.21669,2,bird,clean,ViT-S/16
6.861405,7.15341,5,dog,clean,ViT-S/16
6.3162994,-5.762011,2,bird,clean,ViT-S/16
8.986137,4.8715773,3,cat,clean,ViT-S/16
1.4073241,14.8251915,7,horse,clean,ViT-S/16
11.1163845,0.58055735,4,deer,clean,ViT-S/16
8.330032,4.0014467,2,bird,clean,ViT-S/16
-18.492182,1.9863431,1,automobile,clean,ViT-S/16
5.6524043,-7.9578733,6,frog,clean,ViT-S/16
-8.092183,-14.241649,8,ship,clean,ViT-S/16
6.9650083,-10.327987,6,frog,clean,ViT-S/16
-3.32312,-6.953405,8,ship,clean,ViT-S/16
7.02597,1.6173922,3,cat,clean,ViT-S/16
6.330675,-15.1293,2,bird,clean,ViT-S/16
6.729481,9.54081,7,horse,clean,ViT-S/16
9.531731,11.130436,7,horse,clean,ViT-S/16
-18.507416,-0.926209,9,truck,clean,ViT-S/16
3.471004,15.743592,7,horse,clean,ViT-S/16
-17.420467,10.6011305,1,automobile,clean,ViT-S/16
7.6261077,8.447684,4,deer,clean,ViT-S/16
3.9658632,16.217525,7,horse,clean,ViT-S/16
10.051268,6.2696342,4,deer,clean,ViT-S/16
6.175112,-7.8160186,6,frog,clean,ViT-S/16
-17.823341,9.657591,1,automobile,clean,ViT-S/16
2.9653687,15.080613,7,horse,clean,ViT-S/16
8.02673,1.8272367,3,cat,clean,ViT-S/16
-12.30538,-7.5888367,0,airplane,clean,ViT-S/16
-10.106577,-6.087493,0,airplane,clean,ViT-S/16
7.636419,-14.315425,6,frog,clean,ViT-S/16
9.217262,-11.411187,6,frog,clean,ViT-S/16
-9.788225,-10.958949,8,ship,clean,ViT-S/16
4.665004,-9.430886,6,frog,clean,ViT-S/16
7.3705735,-12.797433,6,frog,clean,ViT-S/16
-4.589361,-8.352337,0,airplane,clean,ViT-S/16
7.8522534,1.2534481,3,cat,clean,ViT-S/16
12.025606,1.6839712,4,deer,clean,ViT-S/16
0.66962814,12.840683,7,horse,clean,ViT-S/16
9.742952,2.517911,4,deer,clean,ViT-S/16
-16.303984,-0.96916807,9,truck,clean,ViT-S/16
13.030165,-1.8265533,4,deer,clean,ViT-S/16
-19.15932,0.037922263,9,truck,clean,ViT-S/16
-14.964867,-2.5502784,9,truck,clean,ViT-S/16
9.141081,7.5912237,3,cat,clean,ViT-S/16
13.63344,-0.358233,4,deer,clean,ViT-S/16
-17.886948,7.6611586,1,automobile,clean,ViT-S/16
12.0373745,0.229318,4,deer,clean,ViT-S/16
-10.565821,-7.0442724,0,airplane,clean,ViT-S/16
4.833129,2.745822,3,cat,clean,ViT-S/16
3.8812695,16.287342,7,horse,clean,ViT-S/16
-17.77129,10.840929,1,automobile,clean,ViT-S/16
7.7921376,-16.321262,2,bird,clean,ViT-S/16
9.087122,-16.864006,2,bird,clean,ViT-S/16
-7.7852063,-11.674085,8,ship,clean,ViT-S/16
12.941454,0.5915359,4,deer,clean,ViT-S/16
2.2895234,11.827775,7,horse,clean,ViT-S/16
-9.076431,-12.087191,8,ship,clean,ViT-S/16
8.005846,8.210358,5,dog,clean,ViT-S/16
4.998873,10.47366,5,dog,clean,ViT-S/16
7.9514556,-10.857403,6,frog,clean,ViT-S/16
12.288786,3.2964647,5,dog,clean,ViT-S/16
9.409916,-8.069741,6,frog,clean,ViT-S/16
-4.0666084,-2.4473917,0,airplane,clean,ViT-S/16
7.083054,-10.028703,6,frog,clean,ViT-S/16
11.231005,4.463326,4,deer,clean,ViT-S/16
-18.119432,1.5681022,9,truck,clean,ViT-S/16
3.484006,0.38790157,3,cat,clean,ViT-S/16
7.9884343,-11.627139,2,bird,clean,ViT-S/16
2.7319121,11.604618,7,horse,clean,ViT-S/16
7.750735,3.0497856,3,cat,clean,ViT-S/16
-11.458042,-7.1775055,8,ship,clean,ViT-S/16
7.4253964,-0.4802559,3,cat,clean,ViT-S/16
-16.34577,0.6014013,9,truck,clean,ViT-S/16
9.329279,-1.2657344,4,deer,clean,ViT-S/16
-20.077625,9.439745,1,automobile,clean,ViT-S/16
4.7318077,-7.026679,6,frog,clean,ViT-S/16
-16.468594,1.3958863,9,truck,clean,ViT-S/16
-11.253309,2.225773,9,truck,clean,ViT-S/16
10.522228,1.1080493,4,deer,clean,ViT-S/16
9.818686,6.0572762,3,cat,clean,ViT-S/16
-19.155252,0.48198202,9,truck,clean,ViT-S/16
-8.06448,-11.343399,8,ship,clean,ViT-S/16
-9.743063,-6.1462913,1,automobile,clean,ViT-S/16
7.2329926,-13.740909,6,frog,clean,ViT-S/16
-15.638714,-0.8404871,9,truck,clean,ViT-S/16
6.3561654,6.3333697,5,dog,clean,ViT-S/16
-21.389832,4.250293,9,truck,clean,ViT-S/16
-5.1188426,-2.2466826,0,airplane,clean,ViT-S/16
-17.131824,0.43729344,9,truck,clean,ViT-S/16
4.6207128,17.603539,7,horse,clean,ViT-S/16
13.067963,-3.5082345,2,bird,clean,ViT-S/16
5.849789,-6.522307,2,bird,clean,ViT-S/16
11.721157,3.7159712,4,deer,clean,ViT-S/16
11.273119,-2.6053913,2,bird,clean,ViT-S/16
6.827911,-7.2062726,6,frog,clean,ViT-S/16
12.113951,-6.280927,4,deer,clean,ViT-S/16
-11.090124,-10.752254,8,ship,clean,ViT-S/16
-17.385424,9.171017,1,automobile,clean,ViT-S/16
-14.737829,-1.2160976,9,truck,clean,ViT-S/16
8.357203,7.6874666,5,dog,clean,ViT-S/16
6.960795,-9.298413,6,frog,clean,ViT-S/16
8.81369,-1.4138409,5,dog,clean,ViT-S/16
-18.977327,8.327606,1,automobile,clean,ViT-S/16
-8.851373,-12.848318,8,ship,clean,ViT-S/16
7.6467338,-10.45882,6,frog,clean,ViT-S/16
-7.4765887,-0.9222487,6,frog,clean,ViT-S/16
1.8368611,13.683682,7,horse,clean,ViT-S/16
4.200938,-12.68722,6,frog,clean,ViT-S/16
9.47097,6.419554,5,dog,clean,ViT-S/16
-10.663174,-1.9718102,0,airplane,clean,ViT-S/16
4.9002695,0.950596,2,bird,clean,ViT-S/16
-1.5733691,10.397468,7,horse,clean,ViT-S/16
4.6442018,-11.231944,6,frog,clean,ViT-S/16
-17.73423,6.468971,1,automobile,clean,ViT-S/16
-2.1991305,-1.3024023,2,bird,clean,ViT-S/16
1.1960683,-2.3132057,3,cat,clean,ViT-S/16
-15.62859,8.584838,1,automobile,clean,ViT-S/16
2.738505,-10.242993,6,frog,clean,ViT-S/16
12.338957,4.5341916,4,deer,clean,ViT-S/16
-12.625982,-3.46161,9,truck,clean,ViT-S/16
-6.6627455,-6.154742,0,airplane,clean,ViT-S/16
-0.59800065,1.2063676,3,cat,clean,ViT-S/16
-16.372887,1.5391824,9,truck,clean,ViT-S/16
-16.831463,8.911089,1,automobile,clean,ViT-S/16
-11.34194,-3.3246691,0,airplane,clean,ViT-S/16
11.017223,7.3974876,5,dog,clean,ViT-S/16
5.8377943,0.15781766,3,cat,clean,ViT-S/16
-18.199402,10.281852,1,automobile,clean,ViT-S/16
6.8905606,-3.4652777,6,frog,clean,ViT-S/16
-16.194223,1.1496826,9,truck,clean,ViT-S/16
-9.02381,-10.896277,8,ship,clean,ViT-S/16
-10.542221,-3.8252785,9,truck,clean,ViT-S/16
-6.2892704,-5.4037933,0,airplane,clean,ViT-S/16
8.427578,-10.758753,6,frog,clean,ViT-S/16
-17.539581,12.214137,1,automobile,clean,ViT-S/16
4.375522,-9.879399,6,frog,clean,ViT-S/16
10.732912,0.03719315,2,bird,clean,ViT-S/16
6.0673003,5.8887115,3,cat,clean,ViT-S/16
7.885617,9.903327,5,dog,clean,ViT-S/16
8.752186,-8.895524,6,frog,clean,ViT-S/16
-17.848007,1.0815778,9,truck,clean,ViT-S/16
-4.552415,-8.707293,0,airplane,clean,ViT-S/16
4.8426685,12.64904,7,horse,clean,ViT-S/16
10.908575,-11.819611,2,bird,clean,ViT-S/16
8.13154,-0.617005,4,deer,clean,ViT-S/16
-7.211858,-14.168151,0,airplane,clean,ViT-S/16
6.8029513,1.7611165,3,cat,clean,ViT-S/16
3.4564548,-1.820472,6,frog,clean,ViT-S/16
-8.790056,-13.49302,8,ship,clean,ViT-S/16
4.2872787,-12.080927,6,frog,clean,ViT-S/16
-18.82036,0.80546737,9,truck,clean,ViT-S/16
-19.297089,9.0371685,1,automobile,clean,ViT-S/16
-10.456285,-1.6643449,9,truck,clean,ViT-S/16
-2.0216193,-4.286591,0,airplane,clean,ViT-S/16
1.3629107,-10.969304,6,frog,clean,ViT-S/16
13.26071,-8.0086,4,deer,clean,ViT-S/16
8.484097,7.893035,5,dog,clean,ViT-S/16
-14.993109,-1.3307136,9,truck,clean,ViT-S/16
10.211405,9.214699,5,dog,clean,ViT-S/16
7.908833,2.4971213,4,deer,clean,ViT-S/16
-18.09703,4.8036504,1,automobile,clean,ViT-S/16
-16.193739,2.872545,9,truck,clean,ViT-S/16
7.43763,-6.1612787,2,bird,clean,ViT-S/16
-2.7555785,-8.895811,0,airplane,clean,ViT-S/16
3.1543045,16.588074,7,horse,clean,ViT-S/16
3.4399939,1.3295362,3,cat,clean,ViT-S/16
5.28796,9.350773,5,dog,clean,ViT-S/16
-19.410603,6.8468194,1,automobile,clean,ViT-S/16
-8.358111,-11.538387,8,ship,clean,ViT-S/16
8.1626,8.500862,3,cat,clean,ViT-S/16
-5.973609,-6.1395764,0,airplane,clean,ViT-S/16
7.349159,8.102121,5,dog,clean,ViT-S/16
3.1834807,-14.367258,2,bird,clean,ViT-S/16
-9.864212,-8.807699,8,ship,clean,ViT-S/16
-9.0515995,-14.669393,8,ship,clean,ViT-S/16
3.1988153,2.636528,3,cat,clean,ViT-S/16
-17.264223,-2.7421079,9,truck,clean,ViT-S/16
8.266901,-12.966011,6,frog,clean,ViT-S/16
-7.2317834,-5.6624494,0,airplane,clean,ViT-S/16
1.4991529,4.70119,3,cat,clean,ViT-S/16
8.507965,8.928012,5,dog,clean,ViT-S/16
7.6917167,4.941733,3,cat,clean,ViT-S/16
8.05229,-0.5173674,4,deer,clean,ViT-S/16
-15.542614,7.900734,1,automobile,clean,ViT-S/16
7.5104575,10.0784855,5,dog,clean,ViT-S/16
-5.070718,-6.149502,0,airplane,clean,ViT-S/16
1.416511,12.352366,7,horse,clean,ViT-S/16
4.1440945,3.3274095,3,cat,clean,ViT-S/16
-16.858353,1.2491846,9,truck,clean,ViT-S/16
11.688837,0.41121665,4,deer,clean,ViT-S/16
8.051861,10.1104355,5,dog,clean,ViT-S/16
8.470427,3.9499595,3,cat,clean,ViT-S/16
-17.229517,9.150735,1,automobile,clean,ViT-S/16
9.995131,-1.2992265,4,deer,clean,ViT-S/16
7.2972875,-14.649245,2,bird,clean,ViT-S/16
8.775015,4.7761536,4,deer,clean,ViT-S/16
-17.39023,2.9823365,9,truck,clean,ViT-S/16
-17.47848,0.7192552,9,truck,clean,ViT-S/16
6.404884,18.488527,7,horse,clean,ViT-S/16
-16.225006,8.508588,1,automobile,clean,ViT-S/16
5.589137,15.417633,7,horse,clean,ViT-S/16
-6.9897294,-0.4506115,0,airplane,clean,ViT-S/16
-16.95904,10.118418,1,automobile,clean,ViT-S/16
6.1479692,-14.592796,2,bird,clean,ViT-S/16
-9.6241665,4.219693,1,automobile,clean,ViT-S/16
8.261591,8.327262,5,dog,clean,ViT-S/16
8.201197,2.506781,3,cat,clean,ViT-S/16
-8.711506,-9.915168,8,ship,clean,ViT-S/16
12.413813,4.4478664,4,deer,clean,ViT-S/16
-20.218231,8.4713335,1,automobile,clean,ViT-S/16
2.271999,6.598636,5,dog,clean,ViT-S/16
-20.150614,8.338494,1,automobile,clean,ViT-S/16
-16.850548,-0.9826282,9,truck,clean,ViT-S/16
-13.352755,-1.3416973,9,truck,clean,ViT-S/16
3.0033484,17.388077,7,horse,clean,ViT-S/16
-7.8673344,-6.6541667,0,airplane,clean,ViT-S/16
-18.30163,7.3300138,1,automobile,clean,ViT-S/16
2.0603826,14.612571,7,horse,clean,ViT-S/16
4.6706643,-10.884551,6,frog,clean,ViT-S/16
3.1735272,-11.395806,2,bird,clean,ViT-S/16
5.900083,-12.131386,6,frog,clean,ViT-S/16
10.398222,8.7079525,5,dog,clean,ViT-S/16
-12.112349,-5.710647,0,airplane,clean,ViT-S/16
9.011734,0.034298003,3,cat,clean,ViT-S/16
-20.168734,7.0499043,1,automobile,clean,ViT-S/16
5.809258,2.9536254,3,cat,clean,ViT-S/16
-12.34186,-4.7392597,8,ship,clean,ViT-S/16
-15.649958,1.7037821,9,truck,clean,ViT-S/16
-16.206568,-1.0453922,9,truck,clean,ViT-S/16
-5.4544744,-2.7563143,0,airplane,clean,ViT-S/16
-5.797071,-12.324852,8,ship,clean,ViT-S/16
-7.8167696,-9.788934,8,ship,clean,ViT-S/16
7.519427,15.184763,7,horse,clean,ViT-S/16
-16.843655,2.2603812,9,truck,clean,ViT-S/16
4.693936,-8.663211,2,bird,clean,ViT-S/16
-19.196877,-1.8879057,9,truck,clean,ViT-S/16
-19.53614,7.8567324,1,automobile,clean,ViT-S/16
10.769762,-3.5657308,3,cat,clean,ViT-S/16
6.0876064,-9.337656,6,frog,clean,ViT-S/16
7.470653,13.677815,7,horse,clean,ViT-S/16
7.3117757,-9.214571,6,frog,clean,ViT-S/16
-4.242001,2.5580127,0,airplane,clean,ViT-S/16
-9.683439,-11.103327,8,ship,clean,ViT-S/16
5.0941505,-13.104051,6,frog,clean,ViT-S/16
7.4196973,-7.2978373,2,bird,clean,ViT-S/16
9.546013,5.8682694,4,deer,clean,ViT-S/16
7.614557,-6.0957484,2,bird,clean,ViT-S/16
8.057579,-1.5856229,3,cat,clean,ViT-S/16
7.960463,5.4062614,5,dog,clean,ViT-S/16
7.889238,9.811361,5,dog,clean,ViT-S/16
12.33252,4.1310663,4,deer,clean,ViT-S/16
-16.99585,8.798395,1,automobile,clean,ViT-S/16
3.4836917,-8.765073,6,frog,clean,ViT-S/16
11.022892,11.197562,7,horse,clean,ViT-S/16
-16.639349,5.0772967,1,automobile,clean,ViT-S/16
-0.12777543,-12.81106,6,frog,clean,ViT-S/16
-17.922504,9.524929,1,automobile,clean,ViT-S/16
2.4922094,10.371257,7,horse,clean,ViT-S/16
-18.883379,6.025636,1,automobile,clean,ViT-S/16
4.206028,-10.836082,6,frog,clean,ViT-S/16
5.1734195,-15.037449,2,bird,clean,ViT-S/16
6.46099,6.1108937,3,cat,clean,ViT-S/16
-8.643918,-4.0866537,0,airplane,clean,ViT-S/16
11.667084,3.5145037,4,deer,clean,ViT-S/16
3.641861,-12.646644,2,bird,clean,ViT-S/16
-15.205286,2.465004,9,truck,clean,ViT-S/16
4.1697645,17.565725,7,horse,clean,ViT-S/16
4.418125,0.11521828,5,dog,clean,ViT-S/16
8.662464,8.374448,5,dog,clean,ViT-S/16
2.280934,-10.977146,6,frog,clean,ViT-S/16
-3.089653,-6.50234,0,airplane,clean,ViT-S/16
-11.381466,-10.139855,8,ship,clean,ViT-S/16
-5.4105563,-12.438775,8,ship,clean,ViT-S/16
-18.7691,11.068181,1,automobile,clean,ViT-S/16
-19.144894,9.56156,1,automobile,clean,ViT-S/16
7.7601523,0.29755905,3,cat,clean,ViT-S/16
8.948723,9.444657,5,dog,clean,ViT-S/16
7.56759,-8.288356,6,frog,clean,ViT-S/16
0.39344215,7.1542773,5,dog,clean,ViT-S/16
8.011427,3.6347153,3,cat,clean,ViT-S/16
-11.811762,-8.888282,8,ship,clean,ViT-S/16
1.8392868,12.724365,7,horse,clean,ViT-S/16
4.334587,7.7223644,5,dog,clean,ViT-S/16
-6.3513374,-0.13685334,0,airplane,clean,ViT-S/16
1.5003488,14.82604,7,horse,clean,ViT-S/16
5.988367,11.368308,7,horse,clean,ViT-S/16
8.902126,9.440677,5,dog,clean,ViT-S/16
5.4200892,17.0476,7,horse,clean,ViT-S/16
-16.50552,5.264611,1,automobile,clean,ViT-S/16
-16.782732,2.4127662,9,truck,clean,ViT-S/16
-11.484278,2.5203009,9,truck,clean,ViT-S/16
-18.63429,4.8117714,1,automobile,clean,ViT-S/16
-20.956232,3.514271,9,truck,clean,ViT-S/16
-16.794367,2.708209,9,truck,clean,ViT-S/16
7.302647,6.226294,3,cat,clean,ViT-S/16
8.498064,9.087313,5,dog,clean,ViT-S/16
9.53014,6.427125,5,dog,clean,ViT-S/16
6.7014947,2.667954,3,cat,clean,ViT-S/16
-9.216047,-5.949457,0,airplane,clean,ViT-S/16
5.056675,8.308593,3,cat,clean,ViT-S/16
-0.9862459,-8.252052,0,airplane,clean,ViT-S/16
6.351476,-13.469443,6,frog,clean,ViT-S/16
4.283553,-8.950201,6,frog,clean,ViT-S/16
3.2450671,2.4487283,5,dog,clean,ViT-S/16
10.672966,-11.96228,6,frog,clean,ViT-S/16
-8.407589,-13.545882,8,ship,clean,ViT-S/16
-19.436062,2.405624,9,truck,clean,ViT-S/16
10.668091,-6.7442856,4,deer,clean,ViT-S/16
5.34626,11.209623,5,dog,clean,ViT-S/16
-17.90306,9.8779,1,automobile,clean,ViT-S/16
-16.996803,6.2033553,1,automobile,clean,ViT-S/16
5.881099,-11.667906,2,bird,clean,ViT-S/16
4.760132,10.704649,7,horse,clean,ViT-S/16
-19.196127,2.4832962,9,truck,clean,ViT-S/16
-9.494151,-3.0641227,0,airplane,clean,ViT-S/16
-16.903936,3.9077394,1,automobile,clean,ViT-S/16
6.3088384,-11.808933,2,bird,clean,ViT-S/16
5.153094,10.132864,5,dog,clean,ViT-S/16
11.560476,1.5859027,4,deer,clean,ViT-S/16
13.529955,2.5990434,4,deer,clean,ViT-S/16
-0.040637255,13.24888,7,horse,clean,ViT-S/16
13.090771,1.4214443,4,deer,clean,ViT-S/16
-11.283121,-13.084232,8,ship,clean,ViT-S/16
1.5913804,5.450825,3,cat,clean,ViT-S/16
7.5843368,4.1297073,3,cat,clean,ViT-S/16
9.833107,0.5921812,5,dog,clean,ViT-S/16
8.944763,-2.625886,3,cat,clean,ViT-S/16
8.112001,7.723345,5,dog,clean,ViT-S/16
0.51304984,3.6533134,7,horse,clean,ViT-S/16
-9.59161,-6.2951818,0,airplane,clean,ViT-S/16
-13.576874,9.706486,1,automobile,clean,ViT-S/16
8.653263,-4.0875344,2,bird,clean,ViT-S/16
-17.195147,-0.5879277,9,truck,clean,ViT-S/16
-8.266592,-11.349912,8,ship,clean,ViT-S/16
-18.28076,6.0436044,1,automobile,clean,ViT-S/16
7.2112756,12.906422,7,horse,clean,ViT-S/16
7.674072,0.89816594,3,cat,clean,ViT-S/16
9.399822,8.34525,5,dog,clean,ViT-S/16
-13.253027,3.6870544,9,truck,clean,ViT-S/16
-16.385067,5.663849,1,automobile,clean,ViT-S/16
-19.117569,0.042503893,9,truck,clean,ViT-S/16
-18.624239,6.8911767,1,automobile,clean,ViT-S/16
-18.548178,5.777243,1,automobile,clean,ViT-S/16
6.0145965,4.342442,3,cat,clean,ViT-S/16
4.3585477,-12.639764,6,frog,clean,ViT-S/16
3.0950418,9.510536,7,horse,clean,ViT-S/16
9.121056,6.1193523,4,deer,clean,ViT-S/16
-9.02972,-8.118213,8,ship,clean,ViT-S/16
7.016873,-3.2281528,3,cat,clean,ViT-S/16
9.296999,0.96900463,5,dog,clean,ViT-S/16
4.2599244,-12.173412,6,frog,clean,ViT-S/16
0.87364554,13.080067,7,horse,clean,ViT-S/16
-8.690362,-7.989926,0,airplane,clean,ViT-S/16
-19.670992,11.3040905,1,automobile,clean,ViT-S/16
2.7524948,2.3405316,7,horse,clean,ViT-S/16
3.9285088,15.599704,7,horse,clean,ViT-S/16
10.452864,-5.9851494,2,bird,clean,ViT-S/16
3.0975184,4.4937606,3,cat,clean,ViT-S/16
7.7768207,3.7370646,3,cat,clean,ViT-S/16
7.173508,-0.6357609,5,dog,clean,ViT-S/16
-18.834723,4.212405,1,automobile,clean,ViT-S/16
-0.3475331,13.611624,7,horse,clean,ViT-S/16
7.851934,-9.388428,6,frog,clean,ViT-S/16
-9.258596,-7.903509,8,ship,clean,ViT-S/16
10.014339,0.10456926,4,deer,clean,ViT-S/16
12.399565,-2.3990092,4,deer,clean,ViT-S/16
9.972071,9.384835,5,dog,clean,ViT-S/16
6.6284204,1.0561739,7,horse,clean,ViT-S/16
6.784188,3.4432313,3,cat,clean,ViT-S/16
11.719273,-3.7545629,4,deer,clean,ViT-S/16
4.24828,15.402829,7,horse,clean,ViT-S/16
3.8150954,17.979439,7,horse,clean,ViT-S/16
10.077484,-1.212612,3,cat,clean,ViT-S/16
4.45303,-10.514271,6,frog,clean,ViT-S/16
-0.34351218,-4.69749,0,airplane,clean,ViT-S/16
3.9194503,16.336391,7,horse,clean,ViT-S/16
9.04841,-13.723697,2,bird,clean,ViT-S/16
4.9132705,-6.5939407,6,frog,clean,ViT-S/16
1.5757864,14.20504,7,horse,clean,ViT-S/16
10.9957695,6.6441154,4,deer,clean,ViT-S/16
-17.849785,9.432759,1,automobile,clean,ViT-S/16
-9.356997,-10.682914,8,ship,clean,ViT-S/16
-6.7624335,-7.6188946,0,airplane,clean,ViT-S/16
7.9645762,-15.339791,2,bird,clean,ViT-S/16
7.5600905,6.410452,2,bird,clean,ViT-S/16
-19.342018,7.2401752,1,automobile,clean,ViT-S/16
8.6367855,9.402901,5,dog,clean,ViT-S/16
13.567146,-4.070979,4,deer,clean,ViT-S/16
-4.491934,-2.1207244,0,airplane,clean,ViT-S/16
-18.715185,0.15134445,9,truck,clean,ViT-S/16
10.744282,2.7936428,3,cat,clean,ViT-S/16
6.862332,-1.9190726,4,deer,clean,ViT-S/16
8.217701,0.79330516,4,deer,clean,ViT-S/16
7.91915,-14.97308,2,bird,clean,ViT-S/16
10.435919,2.4312446,3,cat,clean,ViT-S/16
-3.6162524,-9.580891,8,ship,clean,ViT-S/16
9.329369,9.606661,5,dog,clean,ViT-S/16
-7.3649487,-6.6787004,0,airplane,clean,ViT-S/16
-9.711023,-1.59629,0,airplane,clean,ViT-S/16
10.597448,-1.0951176,4,deer,clean,ViT-S/16
5.7604694,-11.497892,6,frog,clean,ViT-S/16
4.9290705,2.0588722,3,cat,clean,ViT-S/16
-17.147846,0.74924064,9,truck,clean,ViT-S/16
10.303524,-9.334597,2,bird,clean,ViT-S/16
-2.5230045,-1.7594342,0,airplane,clean,ViT-S/16
5.5738435,9.895728,5,dog,clean,ViT-S/16
3.8118105,12.413028,7,horse,clean,ViT-S/16
7.525806,1.8832045,5,dog,clean,ViT-S/16
10.720963,10.349146,5,dog,clean,ViT-S/16
-17.07928,4.98224,1,automobile,clean,ViT-S/16
5.9942155,17.034122,7,horse,clean,ViT-S/16
11.22538,5.5905657,3,cat,clean,ViT-S/16
-17.903416,3.8652089,1,automobile,clean,ViT-S/16
4.480214,-9.524381,6,frog,clean,ViT-S/16
4.066068,13.198214,7,horse,clean,ViT-S/16
-17.555225,-0.28019434,9,truck,clean,ViT-S/16
-4.6983447,-7.0016737,0,airplane,clean,ViT-S/16
-14.416601,1.8024943,1,automobile,clean,ViT-S/16
9.67111,-6.30723,2,bird,clean,ViT-S/16
-14.459692,5.8510475,1,automobile,clean,ViT-S/16
11.884785,0.61126554,4,deer,clean,ViT-S/16
3.203844,-8.072102,6,frog,clean,ViT-S/16
-12.829161,3.2075696,1,automobile,clean,ViT-S/16
8.810066,8.555873,5,dog,clean,ViT-S/16
-13.690943,-2.1540022,9,truck,clean,ViT-S/16
9.596642,10.972202,5,dog,clean,ViT-S/16
-8.51581,-7.146578,0,airplane,clean,ViT-S/16
10.386765,-0.69424427,4,deer,clean,ViT-S/16
-18.351429,1.2787118,9,truck,clean,ViT-S/16
11.411634,0.38931528,4,deer,clean,ViT-S/16
-16.205843,-3.4703152,9,truck,clean,ViT-S/16
7.6356025,13.459203,7,horse,clean,ViT-S/16
-12.438782,2.189766,1,automobile,clean,ViT-S/16
4.226637,-3.164642,6,frog,clean,ViT-S/16
-7.2163386,-12.5146675,8,ship,clean,ViT-S/16
-2.5713246,-9.298766,0,airplane,clean,ViT-S/16
4.0999575,-8.365804,6,frog,clean,ViT-S/16
7.119241,7.5348735,5,dog,clean,ViT-S/16
0.44598413,-10.642145,0,airplane,clean,ViT-S/16
-7.724774,-13.57289,8,ship,clean,ViT-S/16
-20.047596,7.9261208,1,automobile,clean,ViT-S/16
9.096514,13.298738,7,horse,clean,ViT-S/16
7.2063346,5.8917313,5,dog,clean,ViT-S/16
7.8146844,1.8369668,6,frog,clean,ViT-S/16
-17.49924,0.55346227,9,truck,clean,ViT-S/16
8.315399,0.41599402,3,cat,clean,ViT-S/16
5.794824,-13.841878,2,bird,clean,ViT-S/16
6.1612926,-3.2737637,3,cat,clean,ViT-S/16
-16.951557,-0.76097757,9,truck,clean,ViT-S/16
-2.8130689,-2.1059425,8,ship,clean,ViT-S/16
8.553238,-6.3964024,6,frog,clean,ViT-S/16
-14.097197,6.979632,1,automobile,clean,ViT-S/16
-3.3244834,-1.5618396,0,airplane,clean,ViT-S/16
-10.554243,-0.991495,9,truck,clean,ViT-S/16
-6.4459534,-9.450325,0,airplane,clean,ViT-S/16
-14.60372,3.7705429,9,truck,clean,ViT-S/16
-9.280338,-14.678632,8,ship,clean,ViT-S/16
4.2021213,12.678892,7,horse,clean,ViT-S/16
7.027781,14.1672945,7,horse,clean,ViT-S/16
4.700882,3.9546044,5,dog,clean,ViT-S/16
10.022877,2.7036676,2,bird,clean,ViT-S/16
6.0681953,1.3411697,3,cat,clean,ViT-S/16
8.523758,9.515425,5,dog,clean,ViT-S/16
8.854387,-0.81707424,5,dog,clean,ViT-S/16
6.3671746,11.513147,7,horse,clean,ViT-S/16
-11.417185,-5.732266,8,ship,clean,ViT-S/16
4.7124715,16.071959,7,horse,clean,ViT-S/16
7.914081,-4.0320396,6,frog,clean,ViT-S/16
