x,y,label,class,domain,model
-11.449,-23.10961,5,dog,clean,ResNet-50
-3.0379353,0.28922737,6,frog,clean,ResNet-50
4.831823,-2.2540271,0,airplane,clean,ResNet-50
-7.4942336,32.616905,1,automobile,clean,ResNet-50
-2.5695474,11.444517,1,automobile,clean,ResNet-50
23.06485,0.68323284,8,ship,clean,ResNet-50
-1.1405512,-0.92000586,4,deer,clean,ResNet-50
-10.306015,-23.369246,5,dog,clean,ResNet-50
-3.29171,-2.9394658,3,cat,clean,ResNet-50
-2.3762834,7.4706726,1,automobile,clean,ResNet-50
-2.512149,-3.0185616,2,bird,clean,ResNet-50
-4.066844,-0.7585754,4,deer,clean,ResNet-50
23.360134,0.76117796,8,ship,clean,ResNet-50
0.9828209,1.9933611,9,truck,clean,ResNet-50
49.1089,0.6777952,8,ship,clean,ResNet-50
-4.359453,18.369644,1,automobile,clean,ResNet-50
-2.0638225,-1.7080203,7,horse,clean,ResNet-50
-1.6399393,-1.2238339,2,bird,clean,ResNet-50
-2.3454845,-2.3882093,7,horse,clean,ResNet-50
-0.34051952,-1.8249525,2,bird,clean,ResNet-50
-2.9750783,-0.63248444,3,cat,clean,ResNet-50
-3.3837678,-3.267554,2,bird,clean,ResNet-50
-11.3086815,2.476993,6,frog,clean,ResNet-50
-4.7517033,-8.873088,7,horse,clean,ResNet-50
-0.29816255,4.437703,9,truck,clean,ResNet-50
-2.6790783,-1.5806843,4,deer,clean,ResNet-50
5.518834,-1.7416525,0,airplane,clean,ResNet-50
-7.3594375,33.810913,1,automobile,clean,ResNet-50
10.997081,-1.5027639,0,airplane,clean,ResNet-50
-0.6078811,-1.1465417,4,deer,clean,ResNet-50
-7.2921824,-13.419807,5,dog,clean,ResNet-50
11.206622,-2.721468,0,airplane,clean,ResNet-50
20.471857,1.0688902,8,ship,clean,ResNet-50
20.426922,-0.9366463,0,airplane,clean,ResNet-50
-1.5150722,-6.5614753,7,horse,clean,ResNet-50
-3.5828345,-0.025937434,6,frog,clean,ResNet-50
-5.18868,25.53403,1,automobile,clean,ResNet-50
12.402553,0.19068745,0,airplane,clean,ResNet-50
8.037572,2.4572375,8,ship,clean,ResNet-50
-8.423927,-18.347832,5,dog,clean,ResNet-50
-3.5417845,9.117413,9,truck,clean,ResNet-50
0.34856427,-1.3266879,2,bird,clean,ResNet-50
-13.775656,-30.33272,5,dog,clean,ResNet-50
-2.3071249,-1.9273531,4,deer,clean,ResNet-50
-2.2129104,-1.6017749,4,deer,clean,ResNet-50
-1.5148165,1.9053506,9,truck,clean,ResNet-50
10.9149,-1.505522,0,airplane,clean,ResNet-50
-11.37533,2.6997595,6,frog,clean,ResNet-50
0.27204135,2.2859795,1,automobile,clean,ResNet-50
-3.3213425,-4.0903773,2,bird,clean,ResNet-50
-9.303637,-19.958517,5,dog,clean,ResNet-50
-5.069983,21.84598,1,automobile,clean,ResNet-50
-9.002665,1.5086263,6,frog,clean,ResNet-50
0.3898903,-3.0322206,7,horse,clean,ResNet-50
-1.9760705,1.4321338,1,automobile,clean,ResNet-50
-4.2578545,-6.29322,5,dog,clean,ResNet-50
10.325653,0.48157883,8,ship,clean,ResNet-50
94.86754,-0.7761412,8,ship,clean,ResNet-50
5.5643377,-1.9346102,0,airplane,clean,ResNet-50
-4.455415,-9.104738,3,cat,clean,ResNet-50
-2.5433667,7.991471,9,truck,clean,ResNet-50
-3.0383775,-2.0807,4,deer,clean,ResNet-50
-0.56716484,-0.74800885,0,airplane,clean,ResNet-50
-9.581723,2.4636352,3,cat,clean,ResNet-50
-2.6003072,-1.6046265,4,deer,clean,ResNet-50
-1.2904459,4.754524,9,truck,clean,ResNet-50
-2.7758863,-3.0633883,2,bird,clean,ResNet-50
-2.35456,-0.5391682,4,deer,clean,ResNet-50
-8.972413,-14.548655,3,cat,clean,ResNet-50
16.004341,-1.0300188,0,airplane,clean,ResNet-50
-14.988859,3.524796,6,frog,clean,ResNet-50
-5.687936,0.12582198,4,deer,clean,ResNet-50
-8.732852,-16.717514,5,dog,clean,ResNet-50
-5.81936,-1.1554388,6,frog,clean,ResNet-50
-4.014833,-0.07186397,6,frog,clean,ResNet-50
-2.4659526,-2.9861271,7,horse,clean,ResNet-50
28.370066,0.48801026,8,ship,clean,ResNet-50
-2.8761275,-1.6634727,4,deer,clean,ResNet-50
3.8081086,2.4217792,8,ship,clean,ResNet-50
5.0397997,0.5603563,8,ship,clean,ResNet-50
-2.2101805,-1.4273422,3,cat,clean,ResNet-50
-3.0320027,-1.087714,2,bird,clean,ResNet-50
12.4342785,0.8174676,8,ship,clean,ResNet-50
3.8011327,-0.3355169,0,airplane,clean,ResNet-50
0.83189905,-2.6619377,2,bird,clean,ResNet-50
-5.5747447,-9.803234,5,dog,clean,ResNet-50
-10.969853,2.6063602,6,frog,clean,ResNet-50
15.881407,0.45717943,8,ship,clean,ResNet-50
-2.4394162,-3.4822936,7,horse,clean,ResNet-50
47.35315,0.4574618,8,ship,clean,ResNet-50
1.0328325,2.7240505,9,truck,clean,ResNet-50
-1.252388,5.4586596,9,truck,clean,ResNet-50
2.538443,0.24936181,0,airplane,clean,ResNet-50
-4.168971,0.30447233,6,frog,clean,ResNet-50
-8.036893,1.32567,6,frog,clean,ResNet-50
16.753653,0.77174485,8,ship,clean,ResNet-50
-3.2919536,15.581868,1,automobile,clean,ResNet-50
-4.087735,16.527521,1,automobile,clean,ResNet-50
-2.4825807,-6.682965,7,horse,clean,ResNet-50
-2.753794,-1.4224224,4,deer,clean,ResNet-50
-2.671326,-0.6338241,4,deer,clean,ResNet-50
-0.24381047,-1.2931179,2,bird,clean,ResNet-50
-3.3501167,-3.9386005,3,cat,clean,ResNet-50
-18.273827,4.5420628,6,frog,clean,ResNet-50
-1.9092836,3.7628498,9,truck,clean,ResNet-50
-2.4441357,1.006878,6,frog,clean,ResNet-50
-2.7493277,-2.7859008,2,bird,clean,ResNet-50
-2.7735868,-2.8743296,4,deer,clean,ResNet-50
-10.184412,50.064358,1,automobile,clean,ResNet-50
32.647224,1.0023845,8,ship,clean,ResNet-50
-2.964626,-1.7895628,2,bird,clean,ResNet-50
-2.2225332,-1.2755204,3,cat,clean,ResNet-50
-2.6129184,12.781562,1,automobile,clean,ResNet-50
-4.11511,-3.1977162,6,frog,clean,ResNet-50
58.37532,-0.16032654,8,ship,clean,ResNet-50
-15.6587925,3.6589472,6,frog,clean,ResNet-50
40.291115,0.22156455,8,ship,clean,ResNet-50
-16.066021,-36.136642,5,dog,clean,ResNet-50
-2.7048273,6.843992,9,truck,clean,ResNet-50
3.587354,-1.5621986,0,airplane,clean,ResNet-50
-5.46613,23.674116,1,automobile,clean,ResNet-50
-0.37974602,1.0532328,0,airplane,clean,ResNet-50
-1.9661787,-0.9292748,2,bird,clean,ResNet-50
-1.1233337,3.7110076,9,truck,clean,ResNet-50
-0.16764686,-1.7489069,2,bird,clean,ResNet-50
-0.9467258,3.52262,9,truck,clean,ResNet-50
3.6020708,-1.6425755,0,airplane,clean,ResNet-50
-1.8872458,5.216826,9,truck,clean,ResNet-50
-2.6695035,-4.457733,7,horse,clean,ResNet-50
35.328632,0.6341764,8,ship,clean,ResNet-50
-6.8942223,-14.076351,5,dog,clean,ResNet-50
3.6805067,4.264108,0,airplane,clean,ResNet-50
-11.829872,2.414785,6,frog,clean,ResNet-50
-8.152904,2.5439317,6,frog,clean,ResNet-50
76.80262,0.114695564,8,ship,clean,ResNet-50
-6.89316,31.65582,1,automobile,clean,ResNet-50
-15.666895,3.7683468,6,frog,clean,ResNet-50
-6.7146754,-12.09472,5,dog,clean,ResNet-50
25.63465,0.769817,8,ship,clean,ResNet-50
-2.3367069,-2.608174,7,horse,clean,ResNet-50
-2.4910836,5.712279,9,truck,clean,ResNet-50
-1.7892318,-1.4401301,2,bird,clean,ResNet-50
-10.9363,54.11802,1,automobile,clean,ResNet-50
-13.193674,2.862727,6,frog,clean,ResNet-50
-2.684204,-2.6334379,7,horse,clean,ResNet-50
-4.287838,-6.7642527,5,dog,clean,ResNet-50
-13.964001,3.1291537,6,frog,clean,ResNet-50
-2.2666483,-1.8311324,3,cat,clean,ResNet-50
-0.75101614,-0.5341854,0,airplane,clean,ResNet-50
1.8581278,1.9489405,9,truck,clean,ResNet-50
24.691252,0.7512289,8,ship,clean,ResNet-50
-2.1986582,6.0383544,9,truck,clean,ResNet-50
-2.4994857,-2.1041136,5,dog,clean,ResNet-50
10.480851,0.34992373,9,truck,clean,ResNet-50
-1.7575539,3.6195529,9,truck,clean,ResNet-50
2.402685,1.898321,9,truck,clean,ResNet-50
-3.9606426,-5.0678487,3,cat,clean,ResNet-50
-1.8042368,-0.73799205,6,frog,clean,ResNet-50
-5.156125,-0.09704916,4,deer,clean,ResNet-50
-3.1037414,-0.31265983,4,deer,clean,ResNet-50
24.425634,0.7599416,8,ship,clean,ResNet-50
64.15519,0.14472677,8,ship,clean,ResNet-50
-3.227243,16.881805,1,automobile,clean,ResNet-50
1.0836395,-1.4650131,7,horse,clean,ResNet-50
-2.2192445,-2.225327,3,cat,clean,ResNet-50
1.5436652,-1.2472514,0,airplane,clean,ResNet-50
-6.4665008,0.6179703,6,frog,clean,ResNet-50
-0.583264,-0.22338967,2,bird,clean,ResNet-50
-2.843211,-1.368994,4,deer,clean,ResNet-50
-0.5290535,6.358847,8,ship,clean,ResNet-50
-3.1561456,-2.3401225,2,bird,clean,ResNet-50
-2.4587266,-2.296391,2,bird,clean,ResNet-50
-1.4088224,3.0467439,9,truck,clean,ResNet-50
-1.306111,-0.8164721,2,bird,clean,ResNet-50
-2.2678509,-2.394058,2,bird,clean,ResNet-50
-1.9223927,3.5961568,9,truck,clean,ResNet-50
-1.611669,-11.708373,7,horse,clean,ResNet-50
-2.5297017,-1.4530196,4,deer,clean,ResNet-50
-4.2994304,18.074455,1,automobile,clean,ResNet-50
-1.4764377,3.1760478,9,truck,clean,ResNet-50
-9.391355,46.03969,1,automobile,clean,ResNet-50
-2.008304,-1.3877854,4,deer,clean,ResNet-50
-1.8984886,-2.041337,3,cat,clean,ResNet-50
-0.71971154,-0.43335694,5,dog,clean,ResNet-50
-2.6371622,-2.8959382,3,cat,clean,ResNet-50
29.32565,0.5585671,8,ship,clean,ResNet-50
-1.6410238,5.0680537,9,truck,clean,ResNet-50
-2.7603486,-3.129152,3,cat,clean,ResNet-50
-2.6901405,0.48345795,6,frog,clean,ResNet-50
-2.4838326,-2.2809842,2,bird,clean,ResNet-50
-0.86541367,9.816596,0,airplane,clean,ResNet-50
-3.448666,2.1066918,8,ship,clean,ResNet-50
-0.45521352,3.4549472,9,truck,clean,ResNet-50
0.4651957,-0.42639813,0,airplane,clean,ResNet-50
-8.3767185,-16.622921,5,dog,clean,ResNet-50
-9.682418,48.06284,1,automobile,clean,ResNet-50
-3.2274187,-0.95151746,5,dog,clean,ResNet-50
18.726952,1.0578892,8,ship,clean,ResNet-50
-2.850458,-2.8447852,2,bird,clean,ResNet-50
-8.858333,41.62826,1,automobile,clean,ResNet-50
1.8484693,-0.7747075,2,bird,clean,ResNet-50
-3.2147598,-3.9912946,3,cat,clean,ResNet-50
-2.6748989,-3.4210598,2,bird,clean,ResNet-50
-1.8742523,-1.7065499,4,deer,clean,ResNet-50
74.071335,0.094231434,8,ship,clean,ResNet-50
-2.0304492,-1.1580116,4,deer,clean,ResNet-50
0.4690731,-1.2549982,0,airplane,clean,ResNet-50
-5.951637,0.6419761,6,frog,clean,ResNet-50
-2.4234035,-0.9389208,4,deer,clean,ResNet-50
-2.6116273,-2.0690258,2,bird,clean,ResNet-50
-1.4993271,3.9419231,9,truck,clean,ResNet-50
62.536854,0.58762926,8,ship,clean,ResNet-50
-2.2522962,-2.939612,4,deer,clean,ResNet-50
-1.8158981,-2.8845186,7,horse,clean,ResNet-50
-6.566849,1.5158112,6,frog,clean,ResNet-50
-2.6675296,-3.212079,2,bird,clean,ResNet-50
-0.12836699,-1.2293736,4,deer,clean,ResNet-50
-2.4703836,-5.524117,7,horse,clean,ResNet-50
-2.412448,-3.9379687,7,horse,clean,ResNet-50
-13.096588,3.312594,6,frog,clean,ResNet-50
-2.5693648,-1.717578,4,deer,clean,ResNet-50
-1.699626,-3.194666,2,bird,clean,ResNet-50
-2.2126908,-0.76882726,2,bird,clean,ResNet-50
-5.890714,-6.3473153,3,cat,clean,ResNet-50
-1.9787642,-1.9727372,2,bird,clean,ResNet-50
-2.73596,-2.1764996,4,deer,clean,ResNet-50
-2.1260865,2.6349795,9,truck,clean,ResNet-50
5.423744,-1.8254313,0,airplane,clean,ResNet-50
-0.16225928,-1.0723399,0,airplane,clean,ResNet-50
-1.8104639,4.25873,9,truck,clean,ResNet-50
-8.83826,1.5219342,6,frog,clean,ResNet-50
-6.003878,-9.323069,5,dog,clean,ResNet-50
36.457363,1.115381,8,ship,clean,ResNet-50
-2.287832,-2.088439,5,dog,clean,ResNet-50
-2.1979675,-2.0882425,2,bird,clean,ResNet-50
-2.5360732,-1.7883798,4,deer,clean,ResNet-50
20.926855,1.0801864,8,ship,clean,ResNet-50
22.984507,1.0775514,8,ship,clean,ResNet-50
-3.67046,-3.1389868,6,frog,clean,ResNet-50
0.44532683,-0.71012896,4,deer,clean,ResNet-50
-11.544814,-25.667772,5,dog,clean,ResNet-50
-2.0999951,-8.066934,7,horse,clean,ResNet-50
-19.005701,4.575054,6,frog,clean,ResNet-50
-3.3091738,-5.2952495,3,cat,clean,ResNet-50
-1.9224424,-2.0352418,7,horse,clean,ResNet-50
5.1486692,-0.50954676,0,airplane,clean,ResNet-50
-2.937837,-1.8507872,4,deer,clean,ResNet-50
3.2228096,-1.0403856,0,airplane,clean,ResNet-50
-2.432656,-0.42576241,5,dog,clean,ResNet-50
39.05617,0.5790228,8,ship,clean,ResNet-50
-2.3162355,-2.3679087,2,bird,clean,ResNet-50
38.35801,0.6387011,8,ship,clean,ResNet-50
2.540827,1.0613309,0,airplane,clean,ResNet-50
-1.780657,-1.0621643,4,deer,clean,ResNet-50
-1.2286808,2.6493742,9,truck,clean,ResNet-50
-3.9002624,-5.4011793,2,bird,clean,ResNet-50
-3.4321363,-4.161899,3,cat,clean,ResNet-50
-5.0158644,-2.4873738,6,frog,clean,ResNet-50
36.210083,0.742877,8,ship,clean,ResNet-50
-9.687624,46.74638,1,automobile,clean,ResNet-50
-16.726408,4.121877,6,frog,clean,ResNet-50
1.1861165,-1.0920259,0,airplane,clean,ResNet-50
34.77861,0.7399189,8,ship,clean,ResNet-50
-2.404118,-2.38388,4,deer,clean,ResNet-50
-4.919305,-8.393918,3,cat,clean,ResNet-50
-8.127802,38.257767,1,automobile,clean,ResNet-50
-3.0415292,-1.5787067,4,deer,clean,ResNet-50
-3.7596865,-5.0868206,5,dog,clean,ResNet-50
-2.0073423,-2.1382868,2,bird,clean,ResNet-50
-2.3752997,-0.87149894,4,deer,clean,ResNet-50
-4.213458,-6.292704,3,cat,clean,ResNet-50
-7.391742,1.3973354,6,frog,clean,ResNet-50
4.408038,-1.2716141,0,airplane,clean,ResNet-50
-2.325181,-7.00001,7,horse,clean,ResNet-50
-4.56366,21.560478,1,automobile,clean,ResNet-50
-3.288872,-3.180276,3,cat,clean,ResNet-50
-13.639465,-30.04625,5,dog,clean,ResNet-50
-2.5439103,-3.028865,7,horse,clean,ResNet-50
-5.87679,26.701664,1,automobile,clean,ResNet-50
73.96117,0.80873454,8,ship,clean,ResNet-50
4.0441427,-1.4900547,0,airplane,clean,ResNet-50
1.1669782,-0.90229404,4,deer,clean,ResNet-50
2.0892947,4.742615,8,ship,clean,ResNet-50
-2.1972709,-1.3342352,2,bird,clean,ResNet-50
-2.0846443,-7.401425,7,horse,clean,ResNet-50
-2.3885705,-6.0330014,7,horse,clean,ResNet-50
4.945181,0.011791099,0,airplane,clean,ResNet-50
-3.6206558,-0.49821916,2,bird,clean,ResNet-50
-2.4336119,-1.2699419,2,bird,clean,ResNet-50
-3.0737607,-1.8235043,4,deer,clean,ResNet-50
-2.803116,-2.8886788,3,cat,clean,ResNet-50
-5.171638,-6.4939084,3,cat,clean,ResNet-50
-2.370014,5.373068,1,automobile,clean,ResNet-50
-3.9022975,-1.0964407,6,frog,clean,ResNet-50
-6.847691,31.246876,1,automobile,clean,ResNet-50
-11.361166,2.45175,6,frog,clean,ResNet-50
-3.051175,-1.7336253,4,deer,clean,ResNet-50
-11.328401,2.3722255,6,frog,clean,ResNet-50
-2.0564117,-10.91221,7,horse,clean,ResNet-50
-3.989973,-0.12895775,4,deer,clean,ResNet-50
-2.751643,-3.136986,7,horse,clean,ResNet-50
-2.0588272,-1.76829,3,cat,clean,ResNet-50
15.395595,1.5529666,8,ship,clean,ResNet-50
-9.709859,46.667816,1,automobile,clean,ResNet-50
-2.5589848,-3.038119,3,cat,clean,ResNet-50
-8.05939,38.089413,1,automobile,clean,ResNet-50
-0.8185105,-2.1287932,4,deer,clean,ResNet-50
-11.661521,2.8103204,6,frog,clean,ResNet-50
-1.5531632,-1.2914039,5,dog,clean,ResNet-50
-5.669547,-11.487721,5,dog,clean,ResNet-50
-1.5943655,-8.140725,7,horse,clean,ResNet-50
-0.19486202,-1.545907,4,deer,clean,ResNet-50
-9.47076,-18.99511,5,dog,clean,ResNet-50
-2.0712826,-1.682321,4,deer,clean,ResNet-50
-1.7543774,2.2463758,9,truck,clean,ResNet-50
-2.39552,-4.5388336,7,horse,clean,ResNet-50
-1.474354,-10.7242565,7,horse,clean,ResNet-50
-2.6241028,-2.7441046,2,bird,clean,ResNet-50
-4.8122697,-7.2432895,3,cat,clean,ResNet-50
-6.521076,-9.108917,3,cat,clean,ResNet-50
-5.165963,0.5097653,6,frog,clean,ResNet-50
-2.125327,-3.3280308,7,horse,clean,ResNet-50
-1.9149871,-1.147628,4,deer,clean,ResNet-50
-8.254021,38.919193,1,automobile,clean,ResNet-50
-3.8972127,-1.0934758,6,frog,clean,ResNet-50
-7.2868876,33.589134,1,automobile,clean,ResNet-50
3.5817003,-1.6265653,0,airplane,clean,ResNet-50
0.018214319,1.0253924,6,frog,clean,ResNet-50
-2.1278205,5.192572,9,truck,clean,ResNet-50
-8.755013,1.3454565,6,frog,clean,ResNet-50
0.91348076,-0.9959937,0,airplane,clean,ResNet-50
-2.6913474,-0.12217041,2,bird,clean,ResNet-50
2.129897,-1.4853216,0,airplane,clean,ResNet-50
-2.38293,-1.3750786,2,bird,clean,ResNet-50
-2.2078516,-1.0765297,4,deer,clean,ResNet-50
-1.7281947,-11.199897,7,horse,clean,ResNet-50
2.5159059,-2.0378547,0,airplane,clean,ResNet-50
0.6816661,-0.5953454,0,airplane,clean,ResNet-50
12.075437,-2.2178423,0,airplane,clean,ResNet-50
5.243227,-1.0222367,0,airplane,clean,ResNet-50
-1.5385056,-6.316353,7,horse,clean,ResNet-50
-10.962412,-25.116138,5,dog,clean,ResNet-50
-4.5451407,-5.509983,3,cat,clean,ResNet-50
-1.6618861,-0.9078098,2,bird,clean,ResNet-50
-1.7457011,-9.519942,7,horse,clean,ResNet-50
25.204851,1.0493891,8,ship,clean,ResNet-50
-7.3375206,-14.120479,5,dog,clean,ResNet-50
-8.816671,-17.04608,5,dog,clean,ResNet-50
-1.957927,-0.69785935,2,bird,clean,ResNet-50
-3.0602138,-1.7583578,2,bird,clean,ResNet-50
53.9983,0.013944752,8,ship,clean,ResNet-50
-2.6633172,7.521761,9,truck,clean,ResNet-50
-6.275728,28.473951,1,automobile,clean,ResNet-50
-2.8170638,-1.0075295,2,bird,clean,ResNet-50
-1.608721,-2.0944817,2,bird,clean,ResNet-50
2.9438488,-0.37810883,0,airplane,clean,ResNet-50
-7.6793,-12.784405,3,cat,clean,ResNet-50
-2.410723,-1.2925813,4,deer,clean,ResNet-50
-1.0579547,4.1413655,9,truck,clean,ResNet-50
-4.039307,17.726414,1,automobile,clean,ResNet-50
-3.641492,0.4727577,6,frog,clean,ResNet-50
-0.27853113,2.7391865,9,truck,clean,ResNet-50
8.571238,-0.016846167,0,airplane,clean,ResNet-50
10.740413,-0.3540996,8,ship,clean,ResNet-50
-7.575986,-11.455651,3,cat,clean,ResNet-50
-14.590646,3.7622473,6,frog,clean,ResNet-50
-2.325813,-1.1112697,4,deer,clean,ResNet-50
-4.912257,1.0685713,6,frog,clean,ResNet-50
-1.2315522,-9.61334,7,horse,clean,ResNet-50
-11.661638,-26.923756,5,dog,clean,ResNet-50
-0.65912795,6.791784,1,automobile,clean,ResNet-50
89.65513,-0.40148163,8,ship,clean,ResNet-50
-1.2341923,3.696828,9,truck,clean,ResNet-50
8.338381,-1.8234055,0,airplane,clean,ResNet-50
-5.4042025,-8.392594,5,dog,clean,ResNet-50
9.166489,-2.062264,0,airplane,clean,ResNet-50
-9.204965,-18.663698,5,dog,clean,ResNet-50
-3.7842636,-5.4779162,4,deer,clean,ResNet-50
-8.062511,-10.546282,3,cat,clean,ResNet-50
23.87451,0.76319283,8,ship,clean,ResNet-50
-2.7786412,-3.0925887,5,dog,clean,ResNet-50
-1.0946463,-1.3819371,2,bird,clean,ResNet-50
7.1955853,-1.3860693,0,airplane,clean,ResNet-50
8.087649,0.6501784,8,ship,clean,ResNet-50
-10.683679,-21.79479,5,dog,clean,ResNet-50
-0.45984215,4.1145644,9,truck,clean,ResNet-50
-1.9579754,-2.0350964,2,bird,clean,ResNet-50
-3.6279562,-4.226711,5,dog,clean,ResNet-50
-8.807286,1.4982731,6,frog,clean,ResNet-50
-6.882984,-13.038505,5,dog,clean,ResNet-50
-1.7449261,-8.457067,7,horse,clean,ResNet-50
-6.653045,-8.588318,3,cat,clean,ResNet-50
-1.9965258,-6.990267,7,horse,clean,ResNet-50
-2.7709718,-2.5464787,2,bird,clean,ResNet-50
16.560465,1.0024725,8,ship,clean,ResNet-50
3.0623283,1.5981815,8,ship,clean,ResNet-50
-2.0042713,-1.0053043,4,deer,clean,ResNet-50
-2.7950296,-2.7469578,2,bird,clean,ResNet-50
-6.056729,26.61593,1,automobile,clean,ResNet-50
-15.456615,4.114384,6,frog,clean,ResNet-50
-2.5272343,-2.6478348,2,bird,clean,ResNet-50
-1.5171129,4.3552957,9,truck,clean,ResNet-50
-1.5805483,4.784521,9,truck,clean,ResNet-50
24.516733,1.0470831,8,ship,clean,ResNet-50
-2.2195208,-1.7902492,2,bird,clean,ResNet-50
-2.0995696,-1.5428573,3,cat,clean,ResNet-50
-11.363147,56.699112,1,automobile,clean,ResNet-50
7.1817436,-2.275816,0,airplane,clean,ResNet-50
-12.392912,-25.420177,5,dog,clean,ResNet-50
-2.2163365,-2.5561724,2,bird,clean,ResNet-50
-4.403456,-5.7833843,3,cat,clean,ResNet-50
-2.5245886,-4.6417294,7,horse,clean,ResNet-50
-1.8037747,3.504456,9,truck,clean,ResNet-50
-3.1942499,-4.255154,5,dog,clean,ResNet-50
-1.1541884,1.1528336,9,truck,clean,ResNet-50
-7.818689,36.304512,1,automobile,clean,ResNet-50
-11.333487,56.45407,1,automobile,clean,ResNet-50
-3.5679257,-3.4488733,3,cat,clean,ResNet-50
-2.4317105,-1.3614471,2,bird,clean,ResNet-50
-1.9906242,-6.609492,7,horse,clean,ResNet-50
-1.9117304,-1.1208436,4,deer,clean,ResNet-50
-2.714999,-1.5287838,4,deer,clean,ResNet-50
-9.679565,46.70762,1,automobile,clean,ResNet-50
-1.3195287,4.405629,9,truck,clean,ResNet-50
-2.248243,-4.042528,4,deer,clean,ResNet-50
-4.079439,-5.1500072,5,dog,clean,ResNet-50
-9.955844,-22.838272,5,dog,clean,ResNet-50
-2.4379115,0.5645953,2,bird,clean,ResNet-50
-1.5137311,-1.3317187,7,horse,clean,ResNet-50
-1.983859,-2.8394678,7,horse,clean,ResNet-50
-3.8574038,1.4655532,6,frog,clean,ResNet-50
-5.616152,25.298395,1,automobile,clean,ResNet-50
-2.7093267,-1.9619486,2,bird,clean,ResNet-50
-4.079747,-4.285165,3,cat,clean,ResNet-50
-1.6346595,-8.8784,7,horse,clean,ResNet-50
-8.923897,-17.92463,5,dog,clean,ResNet-50
-2.0544558,-1.6163585,4,deer,clean,ResNet-50
-4.1924486,-5.6424384,3,cat,clean,ResNet-50
-1.8657207,-10.305863,7,horse,clean,ResNet-50
-1.9345807,-2.0402608,7,horse,clean,ResNet-50
-0.028784864,-1.3378199,0,airplane,clean,ResNet-50
1.7719928,-0.99948263,0,airplane,clean,ResNet-50
-4.1350603,18.51888,1,automobile,clean,ResNet-50
-2.266093,-1.1502888,4,deer,clean,ResNet-50
-2.7201533,-1.5615079,4,deer,clean,ResNet-50
-5.1917853,-5.24822,3,cat,clean,ResNet-50
-1.7508703,-1.6825013,7,horse,clean,ResNet-50
-1.8868928,4.5073247,9,truck,clean,ResNet-50
76.65131,-0.5076225,8,ship,clean,ResNet-50
-1.9162934,-9.945354,7,horse,clean,ResNet-50
11.491577,-2.3196008,0,airplane,clean,ResNet-50
-2.1726072,4.3812,9,truck,clean,ResNet-50
7.2505226,0.45380712,0,airplane,clean,ResNet-50
-3.2384138,-3.1284664,3,cat,clean,ResNet-50
-2.2489133,-4.1584625,7,horse,clean,ResNet-50
-3.5117593,-0.4798274,6,frog,clean,ResNet-50
-11.99271,-25.45219,3,cat,clean,ResNet-50
31.190289,1.1002104,8,ship,clean,ResNet-50
-2.9227881,-1.2452567,4,deer,clean,ResNet-50
-12.535278,-27.223566,5,dog,clean,ResNet-50
-17.22381,4.2954693,6,frog,clean,ResNet-50
-17.238697,-39.41263,5,dog,clean,ResNet-50
-2.3209743,-2.4925594,3,cat,clean,ResNet-50
-2.4490542,-1.5288491,4,deer,clean,ResNet-50
-1.9297615,-1.8835938,2,bird,clean,ResNet-50
-0.90948987,1.0455618,9,truck,clean,ResNet-50
-1.7270616,-1.1416515,2,bird,clean,ResNet-50
-2.552021,-1.0769681,4,deer,clean,ResNet-50
-2.065628,0.09453124,9,truck,clean,ResNet-50
-3.0192478,-3.5364811,2,bird,clean,ResNet-50
9.314846,-2.0605626,0,airplane,clean,ResNet-50
-9.448097,45.500282,1,automobile,clean,ResNet-50
-2.368377,5.4637184,1,automobile,clean,ResNet-50
-3.103632,-2.4752243,3,cat,clean,ResNet-50
-2.4722545,-4.4489655,7,horse,clean,ResNet-50
-2.541237,5.925231,9,truck,clean,ResNet-50
-4.365613,-6.4751754,5,dog,clean,ResNet-50
-4.086149,17.074066,1,automobile,clean,ResNet-50
-12.068515,2.8136027,6,frog,clean,ResNet-50
0.23385999,-1.0451522,0,airplane,clean,ResNet-50
-4.93466,-9.059478,3,cat,clean,ResNet-50
-3.6316419,-4.2959576,3,cat,clean,ResNet-50
-1.6054169,-9.742525,7,horse,clean,ResNet-50
-4.177002,-0.25670436,2,bird,clean,ResNet-50
-2.2006233,-1.6435096,4,deer,clean,ResNet-50
-12.662419,-27.778244,5,dog,clean,ResNet-50
-2.634605,-1.4082171,2,bird,clean,ResNet-50
-3.812456,-4.307475,3,cat,clean,ResNet-50
-18.20524,4.587487,6,frog,clean,ResNet-50
-0.8688772,1.8419262,3,cat,clean,ResNet-50
-4.0056934,-5.223729,3,cat,clean,ResNet-50
11.325325,-2.322814,0,airplane,clean,ResNet-50
-2.7118235,-1.2167765,4,deer,clean,ResNet-50
-1.8956358,-0.4527806,4,deer,clean,ResNet-50
-4.5957627,-6.647704,3,cat,clean,ResNet-50
36.77081,0.56352264,8,ship,clean,ResNet-50
-6.1969485,28.467789,1,automobile,clean,ResNet-50
-2.0781348,-1.5285372,2,bird,clean,ResNet-50
-4.642534,-7.01663,3,cat,clean,ResNet-50
-2.428462,-0.48122913,2,bird,clean,ResNet-50
-1.7900481,-10.556123,7,horse,clean,ResNet-50
-0.59595037,4.2740254,1,automobile,clean,ResNet-50
-0.61661565,-1.016792,4,deer,clean,ResNet-50
